"gene"	"cor.ntop20"	"cor.mean"	"cor.sd"	"cor.median"	"cor.mean.sd.ratio"	"auc.gene"	"auc.ci95.min"	"auc.ci95.max"
"MARCH3"	0	0.0973407544836116	0.0726708685227725	0.0857142857142857	1.33947421384001	0.491666666666667	0.229709903767969	0.753623429565365
"MASTL"	0	-0.330241187384045	0.0660058505042589	-0.317293233082707	-5.00321084966153	0.3	0.0630046745771762	0.536995325422824
"MDGA1"	0	-0.130612244897959	0.0692182779660785	-0.132330827067669	-1.88696177853439	0.458333333333333	0.199356034995532	0.717310631671135
"ME1"	2.16450216450216	0.244279529993816	0.0708293423302655	0.234586466165414	3.44884650848205	0.7	0.462436857084425	0.937563142915575
"ME3"	0	0.0233766233766234	0.0650859425493273	0.0210526315789474	0.35916547354149	0.391666666666667	0.126357374929443	0.65697595840389
"MERTK"	0	0.123067408781694	0.0734362182052954	0.121804511278196	1.67584077433906	0.558333333333333	0.296870790064331	0.819795876602336
"MGAM"	0	-0.0927643784786642	0.0709994894897196	-0.109774436090226	-1.30654993642026	0.558333333333333	0.291686747858854	0.824979918807812
"MLC1"	0	0.0810142238713667	0.0749853667367227	0.0676691729323308	1.08040044874104	0.525	0.265814687734415	0.784185312265586
"MLLT4"	0	-0.347062461348176	0.0664228281358474	-0.33984962406015	-5.22504794042143	0.383333333333333	0.128795345085492	0.637871321581175
"MMP8"	0	-0.029560915275201	0.0786945613813236	-0.0526315789473684	-0.375641146685603	0.458333333333333	0.200837765854349	0.715828900812317
"MPPED2"	74.4588744588745	0.457266542980829	0.0676922293530653	0.467669172932331	6.75508174794841	0.566666666666667	0.292673454589933	0.840659878743401
"MPZL2"	0	0.166728509585652	0.0734802709287017	0.169924812030075	2.26902415408117	0.583333333333333	0.33040958759501	0.836257079071657
"MRPL42"	0	0.0304267161410019	0.0799917763769191	0.0541353383458647	0.380373052320178	0.425	0.15829278776689	0.69170721223311
"MS4A1"	0	-0.00358688930117502	0.0798588833442314	-0.00601503759398496	-0.0449153450557748	0.575	0.311832225826275	0.838167774173724
"MS4A2"	0	0.0747062461348176	0.0727115076765929	0.0721804511278195	1.02743360056701	0.733333333333333	0.51361324013668	0.953053426529987
"MS4A3"	0	0.0570191713048856	0.0727202381952767	0.0360902255639098	0.784089446348776	0.741666666666667	0.506967828532232	0.976365504801101
"MSC"	0	0.00445269016697588	0.0820675257483004	-0.0225563909774436	0.0542564202633841	0.441666666666667	0.186800713128253	0.69653262020508
"MSR1"	0	-0.133457019171305	0.0819897857939795	-0.138345864661654	-1.62772737944029	0.641666666666667	0.391625245353806	0.891708087979528
"MT-CYB"	0	0.127891156462585	0.0702840446477397	0.138345864661654	1.81963284986755	0.666666666666667	0.428967449385996	0.904365883947337
"MTERFD2"	0	0.0249845392702536	0.0713759176868515	0.0210526315789474	0.350041583771554	0.391666666666667	0.136399265988901	0.646934067344433
"MTUS1"	0	-0.0656771799628943	0.0854597626941115	-0.0721804511278195	-0.768515824201085	0.616666666666667	0.360461496390635	0.872871836942699
"MUC20"	0	0.132096474953618	0.0784062082462995	0.135338345864662	1.68477060564719	0.416666666666667	0.161304278839639	0.672029054493694
"MX1"	22.9437229437229	0.368336425479283	0.0690760915425197	0.366917293233083	5.33232870091605	0.641666666666667	0.399130719836352	0.884202613496981
"MXRA7"	0	-0.254916512059369	0.0705429979439094	-0.263157894736842	-3.61363309597446	0.458333333333333	0.204824299928357	0.71184236673831
"MYB"	0	0.190723562152134	0.0732460849285915	0.196992481203008	2.6038738089288	0.541666666666667	0.286631605733989	0.796701727599344
"MYLK4"	0.432900432900433	0.133704390847248	0.0849839713421219	0.106766917293233	1.57328951254809	0.583333333333333	0.321963560282284	0.844703106384382
"MYO6"	0	-0.183055040197897	0.0629309391688957	-0.181954887218045	-2.90882422247997	0.458333333333333	0.20152936794382	0.715137298722847
"MYOM1"	0	0.122820037105751	0.0757327533458344	0.132330827067669	1.62175586756885	0.358333333333333	0.115686309809845	0.600980356856822
"MYOM2"	0	-0.0711193568336426	0.0672362734153824	-0.0691729323308271	-1.05775280545771	0.45	0.189146217843979	0.710853782156021
"NAAA"	0	0.0984539270253556	0.0759882592019899	0.0992481203007519	1.29564656513118	0.391666666666667	0.136589346402973	0.646743986930361
"NAIP"	0	-0.0447742733457019	0.0778214388528964	-0.0330827067669173	-0.575346254267252	0.65	0.409595469314342	0.890404530685658
"NAPRT1"	0	-0.148299319727891	0.0654032356305787	-0.13984962406015	-2.2674615146801	0.558333333333333	0.302454411840405	0.814212254826261
"NAPSB"	0	0.0894248608534323	0.0752845085694346	0.0796992481203007	1.18782552417083	0.541666666666667	0.276357374929443	0.80697595840389
"NCAM1"	0	-0.139270253555968	0.0771912728386101	-0.147368421052632	-1.80422278885271	0.491666666666667	0.228232807955655	0.755100525377679
"NCAPG2"	7.35930735930736	0.277056277056277	0.0736715618662697	0.254135338345865	3.76069503669809	0.875	0.729079012390928	1
"NCF2"	0.432900432900433	0.236239950525665	0.0626854408227302	0.23609022556391	3.76865740154455	0.666666666666667	0.430308916295211	0.903024417038123
"NCR1"	0	-0.328014842300557	0.0657411659487429	-0.329323308270677	-4.98948927307288	0.45	0.191658178602909	0.708341821397091
"NCRNA00152"	0	-0.0935064935064935	0.0735290253697672	-0.0917293233082707	-1.27169499440884	0.766666666666667	0.558534959517857	0.974798373815477
"NCRNA00189"	0	0.167965367965368	0.0779620820502858	0.166917293233083	2.15444949067714	0.433333333333333	0.169827882385302	0.696838784281365
"NCRNA00200"	0	-0.0279529993815708	0.0820350104084145	-0.0240601503759399	-0.340744753275531	0.408333333333333	0.143837813290634	0.672828853376032
"NDST1"	0	-0.135683364254793	0.0669112206071631	-0.133834586466165	-2.02781182324251	0.583333333333333	0.331135093801864	0.835531572864802
"NEB"	0	0.103772418058132	0.0786478218075884	0.0962406015037594	1.31945698778551	0.483333333333333	0.221469165566098	0.745197501100568
"NEBL"	0	-0.121830550401979	0.0664594147749473	-0.126315789473684	-1.8331571352913	0.466666666666667	0.204535091093926	0.728798242239408
"NEDD4"	0	0.0432900432900433	0.080325590680898	0.0496240601503759	0.538932150054366	0.741666666666667	0.519495203591494	0.963838129741839
"NEFL"	0	-0.22312925170068	0.0763019455920015	-0.210526315789474	-2.9242930828237	0.341666666666667	0.0896929026932785	0.593640430640055
"NELL2"	0	-0.0149659863945578	0.0723596498042602	-0.0120300751879699	-0.206827789175905	0.408333333333333	0.157646142811475	0.659020523855192
"NEO1"	0	-0.190228818800247	0.0712151971318549	-0.195488721804511	-2.67118292810506	0.516666666666667	0.247115381432837	0.786217951900497
"NETO1"	0	-0.222016079158936	0.0831028098310354	-0.227067669172932	-2.67158330278289	0.458333333333333	0.20346737979492	0.713199286871747
"NFE2L3"	7.79220779220779	0.265924551638837	0.0726839712296728	0.252631578947368	3.6586409237127	0.75	0.522874659982378	0.977125340017622
"NID1"	0	-0.0274582560296846	0.0767132901500395	-0.0240601503759399	-0.357933494652367	0.625	0.377776403120687	0.872223596879313
"NIPAL2"	0	0.144465058750773	0.0722766121317272	0.142857142857143	1.99878016539402	0.533333333333333	0.27845680729565	0.788209859371017
"NKG7"	0	-0.221150278293135	0.0702942240492997	-0.218045112781955	-3.14606614247616	0.483333333333333	0.209517202091491	0.757149464575176
"NLRP2"	0	0.178849721706865	0.0715162329873959	0.193984962406015	2.50082693447214	0.65	0.402025474611866	0.897974525388134
"NME4"	0	-0.353741496598639	0.0682124070529825	-0.335338345864662	-5.1858820393756	0.35	0.105395266547047	0.594604733452953
"NMT2"	0	-0.170562770562771	0.0734759266243195	-0.159398496240601	-2.32134221913054	0.475	0.213929377453233	0.736070622546767
"NMUR1"	0	-0.155596784168213	0.0746629309339127	-0.172932330827068	-2.0839897687105	0.391666666666667	0.118136073459162	0.665197259874172
"NOG"	0	0.0366110080395795	0.0698815484710934	0.0541353383458647	0.523900927220061	0.466666666666667	0.199142337925149	0.734190995408185
"NPAS2"	0	0.192578849721707	0.0688772355733784	0.184962406015038	2.79597240101983	0.433333333333333	0.16976653308853	0.696900133578137
"NQO2"	3.03030303030303	0.218923933209648	0.0764104671938014	0.213533834586466	2.86510397396716	0.575	0.321852621087716	0.828147378912284
"NRCAM"	0	0.103401360544218	0.0783873664115687	0.087218045112782	1.3191074694526	0.6	0.33596332871556	0.86403667128444
"NT5C3L"	0	0.0700061842918986	0.0563490809682423	0.0676691729323308	1.24236603488446	0.658333333333333	0.415819607946726	0.900847058719941
"NT5DC3"	0	-0.255905998763142	0.080203412735193	-0.240601503759399	-3.19071209111842	0.441666666666667	0.176743604804607	0.706589728528726
"NTSR1"	1.2987012987013	0.263203463203463	0.0662213193544164	0.263157894736842	3.97460313037254	0.5	0.238774601661988	0.761225398338012
"NUCB1"	0	-0.0441558441558442	0.0817142415903533	-0.0496240601503759	-0.540369013974388	0.641666666666667	0.397558167658747	0.885775165674587
"OAS3"	26.8398268398268	0.380457637600495	0.0578289361421367	0.383458646616541	6.57901844615254	0.65	0.409058051660029	0.890941948339971
"OCLN"	0	0.0565244279529994	0.0825913742694802	0.0616541353383459	0.684386577326716	0.566666666666667	0.294132868819235	0.839200464514098
"OLFM4"	0	0.0536796536796537	0.0836345352947564	0.0466165413533835	0.641835977093296	0.383333333333333	0.135489240771996	0.631177425894671
"OR2AE1"	18.6147186147186	0.370933828076685	0.057814823291025	0.369924812030075	6.41589486850975	0.458333333333333	0.196088705773164	0.720577960893503
"OR2AK2"	2.5974025974026	0.266171923314781	0.0774006549514884	0.258646616541353	3.43888463840011	0.516666666666667	0.256951672979629	0.776381660353705
"OR2L2"	76.6233766233766	0.463327149041435	0.0673044600161746	0.452631578947368	6.88404823291188	0.625	0.377384330209703	0.872615669790297
"OR2L8"	12.5541125541126	0.331725417439703	0.0802992066266479	0.324812030075188	4.13111699822969	0.525	0.263826183401001	0.786173816598999
"OR52N3P"	0.865800865800866	0.264440321583179	0.0751287766779503	0.273684210526316	3.51982733216512	0.666666666666667	0.422436772796518	0.910896560536815
"OR7D2"	0	-0.154483611626469	0.08041200341051	-0.159398496240601	-1.92115113508386	0.358333333333333	0.113519380676506	0.603147285990161
"ORMDL3"	0	-0.258256029684601	0.0851752298399557	-0.23609022556391	-3.032055565566	0.633333333333333	0.389412563401749	0.877254103264917
"OSBPL10"	0	-0.00581323438466296	0.0805346338559455	-0.00300751879699248	-0.0721830361215927	0.683333333333333	0.444909697710933	0.921756968955733
"OSBPL1A"	0	0.129746444032158	0.0662302210144721	0.129323308270677	1.95902175841761	0.6	0.340887473613765	0.859112526386235
"OXNAD1"	0	0.112801484230056	0.0673373113442265	0.112781954887218	1.67517059974993	0.45	0.188094674799463	0.711905325200537
"P2RX1"	0	0.0712430426716141	0.0803143064720327	0.0736842105263158	0.887052952345702	0.45	0.191303785782373	0.708696214217627
"P2RX5"	0	0.140136054421769	0.0837079066431969	0.13984962406015	1.67410774013374	0.6	0.333626405697966	0.866373594302034
"PADI2"	0	0.0398268398268398	0.0676344175008539	0.037593984962406	0.588854629025777	0.666666666666667	0.422502980693782	0.910830352639551
"PADI4"	0	-0.100680272108844	0.0778479765256878	-0.0947368421052632	-1.2932933725724	0.525	0.269838182070961	0.780161817929039
"PAPSS2"	89.6103896103896	0.481756338899196	0.0482219141000108	0.479699248120301	9.9904026600862	0.75	0.526824134547681	0.973175865452319
"PARVG"	0	0.200494743351886	0.06356173104624	0.201503759398496	3.15433107392922	0.525	0.260769495381709	0.789230504618291
"PATL2"	0	-0.0785405071119357	0.0753060099791309	-0.0691729323308271	-1.04295138108766	0.458333333333333	0.198753253839649	0.717913412827018
"PAX5"	0	0.0589981447124304	0.0739843096992245	0.0676691729323308	0.797441308194687	0.641666666666667	0.372585636998031	0.910747696335302
"PCGF3"	1.2987012987013	0.187384044526902	0.0832677893359554	0.174436090225564	2.25037851996857	0.533333333333333	0.271222317906165	0.795444348760502
"PCSK5"	0	0.0683982683982684	0.0746202625775602	0.0676691729323308	0.916617900227506	0.508333333333333	0.243573063136918	0.773093603529748
"PDE3B"	0	0.0393320964749536	0.0706302414329577	0.0300751879699248	0.55687331201165	0.441666666666667	0.188391586024932	0.694941747308401
"PDE9A"	0	-0.0242424242424242	0.0721029472521866	-0.0195488721804511	-0.336219602197871	0.5	0.228337678737462	0.771662321262538
"PDGFD"	0	-0.235992578849722	0.0682334560591092	-0.242105263157895	-3.45860509608785	0.541666666666667	0.282626946611411	0.800706386721923
"PDGFRB"	0	0.163883735312307	0.0665036327750805	0.153383458646617	2.46428245305895	0.533333333333333	0.278753003242357	0.78791366342431
"PDK1"	0	0.143228200371058	0.0668663969342583	0.15187969924812	2.14200565512565	0.433333333333333	0.162724471537419	0.703942195129247
"PDPR"	0	-0.107730364873222	0.0773144965803275	-0.114285714285714	-1.39340446666808	0.291666666666667	0.0644345753017841	0.518898758031549
"PEG10"	0	-0.524799010513296	0.0597498912505073	-0.509774436090226	-8.78326302407857	0.383333333333333	0.127443881193592	0.639222785473075
"PFKP"	0	-0.257142857142857	0.077689159620047	-0.254135338345865	-3.3098936634205	0.358333333333333	0.0906982305524684	0.625968436114198
"PFN2"	0	-0.282003710575139	0.0873611740841901	-0.269172932330827	-3.22802106921516	0.416666666666667	0.152181334614652	0.681151998718682
"PHEX"	0	-0.142115027829314	0.0789082697284951	-0.141353383458647	-1.80101563902362	0.633333333333333	0.386731793414505	0.879934873252162
"PI16"	0	0.0228818800247372	0.0790839695239359	0.0300751879699248	0.289336513613061	0.391666666666667	0.136631605733989	0.646701727599344
"PKP2"	0	-0.0210265924551639	0.0821838460603343	-0.0345864661654135	-0.255848241024489	0.45	0.184193503409398	0.715806496590602
"PLA2G4C"	0	0.0170686456400742	0.0853593816409297	0.0240601503759399	0.199962151926951	0.533333333333333	0.276120469215868	0.790546197450799
"PLA2G7"	0	0.165615337043908	0.0676613877928338	0.162406015037594	2.447708249068	0.533333333333333	0.272273032435316	0.794393634231351
"PLEKHA5"	0	-0.365862708719852	0.0631532548312291	-0.35187969924812	-5.79325182364051	0.525	0.269373944175189	0.780626055824811
"PLEKHG1"	0	-0.267161410018553	0.0644737275629793	-0.258646616541353	-4.14372520586132	0.583333333333333	0.318807251672872	0.847859414993795
"PLEKHH2"	0	0.142980828695114	0.0653619556119941	0.145864661654135	2.1875237262466	0.541666666666667	0.2822942845014	0.801039048831934
"PLXND1"	0	-0.182683982683983	0.0673356129665805	-0.184962406015038	-2.71303660330011	0.55	0.277644231870759	0.822355768129241
"PM20D1"	0	0.175015460729746	0.0740935524516686	0.189473684210526	2.36208758979278	0.441666666666667	0.178396520460372	0.704936812872961
"PMP22"	0	0.0714904143475572	0.0753564219109158	0.0586466165413534	0.94869703914646	0.583333333333333	0.312963560550492	0.853703106116175
"PNKD"	0	0.0221397649969079	0.0705768993830934	0.00902255639097744	0.313697048048719	0.516666666666667	0.256889428522489	0.776443904810845
"PNPLA4"	0	0.086456400742115	0.077772243314498	0.0827067669172932	1.11166139817389	0.575	0.311566141288988	0.838433858711012
"POLR2L"	0	-0.266295609152752	0.0794488203470426	-0.251127819548872	-3.35178808180586	0.425	0.161484323177314	0.688515676822686
"PPAPDC1B"	0	0.155473098330241	0.0657297116182476	0.157894736842105	2.36533972997197	0.55	0.291449653408415	0.808550346591585
"PPBP"	0.432900432900433	0.22547928262214	0.0730546837117541	0.222556390977444	3.08644526491683	0.683333333333333	0.418990674379541	0.947675992287126
"PPDPF"	0	0.104761904761905	0.0860438445381193	0.0796992481203007	1.2175409562911	0.525	0.258697226868678	0.791302773131323
"PPFIBP2"	0	0.10278293135436	0.0786623599604719	0.0977443609022556	1.30663422005148	0.641666666666667	0.396127337745606	0.887205995587728
"PPIE"	0	-0.338899196042053	0.063857465502955	-0.33984962406015	-5.30711943189118	0.575	0.318447988524854	0.831552011475146
"PPIL3"	0	-0.282745825602968	0.0684523955064452	-0.284210526315789	-4.1305468349365	0.466666666666667	0.207180030398034	0.726153302935299
"PPP2R2B"	0	-0.26852195423624	0.0586409759113987	-0.27218045112782	-4.57908399481538	0.425	0.167483503877304	0.682516496122696
"PPT1"	0	0.0194186765615337	0.0806181807603424	0.0270676691729323	0.240872175213933	0.491666666666667	0.235240724983642	0.748092608349692
"PRKCA"	0	-0.0894248608534323	0.0724197506025652	-0.0917293233082707	-1.23481315676148	0.341666666666667	0.0979337704049316	0.585399562928402
"PRKCB"	0	-0.240074211502783	0.0703968500494905	-0.234586466165414	-3.41029763880068	0.591666666666667	0.334925666575486	0.848407666757847
"PRKX"	0	0.206307977736549	0.0766717428569234	0.213533834586466	2.69079546191534	0.475	0.218363976402594	0.731636023597406
"PRKY"	0	-0.21595547309833	0.0787979990817907	-0.222556390977444	-2.74062127991566	0.391666666666667	0.142143064022576	0.641190269310757
"PRMT2"	0	0.169944341372913	0.0722598833558642	0.169924812030075	2.35184909635093	0.675	0.438562458724069	0.91143754127593
"PROK2"	0	-0.18726035868893	0.0860518559941014	-0.201503759398496	-2.17613387329805	0.641666666666667	0.388647053936265	0.894686279397068
"PSAP"	0	0.0546691403834261	0.0758798433148464	0.0496240601503759	0.720469863868706	0.591666666666667	0.329196081213705	0.854137252119628
"PSPH"	0	-0.0633271490414348	0.0839096498604796	-0.0646616541353384	-0.754706391299829	0.558333333333333	0.298960951168067	0.8177057154986
"PTCH1"	0	-0.247495361781076	0.0641928698276063	-0.255639097744361	-3.85549613914659	0.441666666666667	0.185093649581998	0.698239683751336
"PTGDR"	0	-0.148546691403834	0.0665641627703596	-0.15187969924812	-2.23163163512335	0.433333333333333	0.180345672230538	0.686320994436129
"PTGDS"	0	-0.213110698824985	0.0817686827797939	-0.206015037593985	-2.60626307750242	0.341666666666667	0.0976906673061101	0.585642666027223
"PTK2"	0	0.255411255411255	0.0696403679345856	0.257142857142857	3.66757475565275	0.591666666666667	0.321047847412585	0.862285485920748
"PTP4A3"	0	-0.0210265924551639	0.0778731967284378	-0.0135338345864662	-0.270010649857981	0.516666666666667	0.254411764069661	0.778921569263672
"PTPN13"	0	0.0368583797155226	0.0860040937759035	0.0390977443609023	0.428565410055509	0.475	0.218679163843251	0.731320836156749
"PTPRM"	0	-0.475324675324675	0.0651583959862179	-0.464661654135338	-7.29491062710037	0.366666666666667	0.108930522388908	0.624402810944426
"PTPRS"	0.865800865800866	0.245763760049474	0.0752617297543424	0.243609022556391	3.26545457899596	0.666666666666667	0.428786137981082	0.904547195352252
"PTTG1IP"	32.4675324675325	0.389115646258503	0.0553668275946622	0.389473684210526	7.02795632625369	0.658333333333333	0.414246912605114	0.902419754061553
"PVALB"	1.2987012987013	0.256771799628943	0.0760202989249275	0.254135338345865	3.3776741641402	0.775	0.575258585904053	0.974741414095947
"PXDN"	3.8961038961039	0.251329622758194	0.0701708116474723	0.243609022556391	3.58168327909383	0.441666666666667	0.183418736539766	0.699914596793567
"RAB38"	26.8398268398268	0.380705009276438	0.0712175900673132	0.360902255639098	5.34565981405162	0.675	0.432086599643735	0.917913400356265
"RAD54B"	0	0.166852195423624	0.0771450789825734	0.160902255639098	2.16283653635658	0.591666666666667	0.340399702862487	0.842933630470846
"RALGPS2"	0	-0.12987012987013	0.0678032491468648	-0.129323308270677	-1.91539685050823	0.6	0.332153546724285	0.867846453275715
"RAP2A"	0	-0.146938775510204	0.0792771730294851	-0.165413533834586	-1.85348152431664	0.566666666666667	0.31134649098768	0.821986842345654
"RASGEF1A"	0	-0.0305504019789734	0.0698332491825309	-0.0390977443609023	-0.437476450495959	0.533333333333333	0.277401762939313	0.789264903727354
"RAVER2"	0	-0.0181818181818182	0.0738647268026225	-0.0390977443609023	-0.246150212271179	0.516666666666667	0.253283957182145	0.780049376151188
"RBM11"	0	-0.134570191713049	0.0712361768044579	-0.130827067669173	-1.88907094329952	0.425	0.16888950429896	0.68111049570104
"RBMS2"	0	-0.314533085961657	0.0820471032376685	-0.293233082706767	-3.8335672260182	0.35	0.109842187654986	0.590157812345014
"RBPMS2"	0	0.0702535559678417	0.0744006314912648	0.0827067669172932	0.944260210695792	0.441666666666667	0.18625152346508	0.697081809868253
"RCAN2"	0	-0.155720470006184	0.069424551501464	-0.160902255639098	-2.24301729918847	0.5	0.239497675447348	0.760502324552652
"RETN"	53.6796536796537	0.411626468769326	0.0517669947395484	0.418045112781955	7.95152337585584	0.65	0.399646248919742	0.900353751080259
"RFPL4A"	0	0.0400742115027829	0.0788426333961076	0.0390977443609023	0.508280986778422	0.508333333333333	0.249064862226347	0.767601804440319
"RGS9"	0	-0.141372912801484	0.0702926110415443	-0.142857142857143	-2.01120588219337	0.525	0.267086182318495	0.782913817681505
"RIC3"	0	0.183673469387755	0.0721613986592344	0.192481203007519	2.54531470842342	0.408333333333333	0.157646142811475	0.659020523855192
"RNASE1"	0	-0.0285714285714286	0.0722553278407174	-0.037593984962406	-0.395423139376138	0.483333333333333	0.227422821199964	0.739243845466703
"RNASE2"	6.06060606060606	0.270624613481756	0.0792079773958473	0.264661654135338	3.41663330360389	0.625	0.374441830171465	0.875558169828535
"RNASE3"	0.865800865800866	0.207297464440322	0.0746759286200604	0.186466165413534	2.77596098596938	0.633333333333333	0.386819225269733	0.879847441396934
"RNASEK"	0	0.152504638218924	0.0745914291376341	0.144360902255639	2.04453299771917	0.508333333333333	0.243552708705199	0.773113957961468
"RNF144A"	0.432900432900433	0.247990105132962	0.0730865722329515	0.254135338345865	3.39310077838285	0.533333333333333	0.257829748835661	0.808836917831006
"RNF150"	0	0.0980828695114409	0.074768381008468	0.0992481203007519	1.3118228345794	0.508333333333333	0.246644156872893	0.770022509793774
"RNF157"	0	0.0927643784786642	0.0783416768151957	0.081203007518797	1.18409998674768	0.5	0.229430971701291	0.770569028298709
"RNF17"	0	-0.235497835497835	0.0702188751110085	-0.237593984962406	-3.35376827278333	0.475	0.214487331691282	0.735512668308718
"RNF175"	0	0.0116264687693259	0.0829270660680325	0.00601503759398496	0.140201134811494	0.558333333333333	0.291565508119879	0.825101158546788
"RNPEP"	0.432900432900433	0.167470624613482	0.0793922131742682	0.16390977443609	2.10940869283841	0.558333333333333	0.285967671611335	0.830698995055331
"ROBO1"	18.6147186147186	0.36178107606679	0.0640263232722114	0.366917293233083	5.650505254357	0.533333333333333	0.277486006381488	0.789180660285179
"ROGDI"	0	-0.190228818800247	0.065938401382795	-0.17593984962406	-2.88494738742457	0.508333333333333	0.242800691599863	0.773865975066804
"RPH3A"	0	0.0206555349412492	0.0853676911596857	0.0345864661654135	0.241959629698919	0.575	0.31870019012081	0.831299809879189
"RPL22L1"	0	-0.0445269016697588	0.0719015626053082	-0.043609022556391	-0.619275855160226	0.55	0.29364762766053	0.80635237233947
"RPL36AL"	0	-0.265924551638837	0.070467376859716	-0.261654135338346	-3.77372570811357	0.491666666666667	0.232772620697274	0.750560712636059
"RPS23"	0	-0.146938775510204	0.0814228944986351	-0.145864661654135	-1.8046370915083	0.341666666666667	0.104387262646642	0.578946070686691
"RPS26P2"	0	0.0149659863945578	0.0730572546705376	0.0210526315789474	0.204852844006377	0.541666666666667	0.286716145410111	0.796617187923223
"RPS28"	0	-0.0937538651824366	0.0871603271033447	-0.087218045112782	-1.07564838612037	0.675	0.431200778852572	0.918799221147428
"RPS4X"	0	0.000742115027829313	0.0806925062050486	-0.0075187969924812	0.00919682709994801	0.525	0.265419920506315	0.784580079493685
"RPS4Y1"	0	-0.251205936920223	0.0818365089805817	-0.258646616541353	-3.06960719670764	0.433333333333333	0.176183334391954	0.690483332274712
"RPS4Y2"	0	-0.0195423623995053	0.0753583552051363	-0.0180451127819549	-0.259325755535775	0.525	0.269521564728751	0.780478435271249
"RTKN2"	0	0.0562770562770563	0.0684848894634597	0.0571428571428571	0.821744135355333	0.391666666666667	0.144225174806859	0.639108158526475
"RTN1"	6.92640692640693	0.263698206555349	0.0814203608281444	0.249624060150376	3.2387255948416	0.708333333333333	0.481742504440304	0.934924162226362
"RUNX2"	0	-0.0959802102659246	0.0701664844482587	-0.0932330827067669	-1.36789253474287	0.358333333333333	0.100649469253333	0.616017197413334
"S100B"	0	-0.0390847247990105	0.0718321375980035	-0.043609022556391	-0.544111954703919	0.675	0.439613297441762	0.910386702558238
"S100P"	0	-0.225355596784168	0.072942445088155	-0.233082706766917	-3.08949880295092	0.441666666666667	0.180802554690538	0.702530778642795
"SAMD12"	0	-0.0215213358070501	0.0750422621133155	-0.0270676691729323	-0.286789539667026	0.258333333333333	0.0218729996014501	0.494793667065217
"SASH1"	1.2987012987013	0.230055658627087	0.0838505687141523	0.230075187969925	2.74363861992815	0.65	0.395843405772139	0.904156594227862
"SATB1"	0	0.0466295609152752	0.0710544724363916	0.0421052631578947	0.656250891976128	0.433333333333333	0.180132737539948	0.686533929126719
"SCCPDH"	0	0.141743970315399	0.0800352152928472	0.138345864661654	1.77102004157496	0.633333333333333	0.387651379736991	0.879015286929676
"SCD5"	0	0.157823129251701	0.0592884034578409	0.156390977443609	2.66195613386565	0.516666666666667	0.259663412936976	0.773669920396357
"SCN3A"	0	0.212244897959184	0.0744733800430586	0.209022556390977	2.8499431318475	0.583333333333333	0.316434227218257	0.850232439448409
"SCP2"	0.865800865800866	0.257637600494743	0.0726916757412255	0.266165413533835	3.54425177116436	0.783333333333333	0.576500351627401	0.990166315039265
"SELP"	0	-0.000247371675943105	0.0793533203895707	-0.00150375939849624	-0.00311734499235417	0.6	0.345843405772139	0.854156594227862
"SEMA3A"	0	0.194186765615337	0.0695180808703387	0.18796992481203	2.79332747947291	0.441666666666667	0.181879055896234	0.7014542774371
"SEPT6"	0	0.0390847247990105	0.0810560086707847	0.0255639097744361	0.48219404631378	0.533333333333333	0.275576279945551	0.791090386721116
"SERINC2"	0	0.0311688311688312	0.0695161700543946	0.0270676691729323	0.448368072413114	0.625	0.379988004474607	0.870011995525393
"SERPINB10"	0	-0.00358688930117502	0.0608598813721323	-0.00150375939849624	-0.0589368434559166	0.641666666666667	0.399086283055688	0.884247050277645
"SERPINB6"	9.95670995670996	0.276808905380334	0.0788580947263219	0.254135338345865	3.51021548695797	0.675	0.440668848511612	0.909331151488388
"SERPINE2"	0	0.0565244279529994	0.0769605970174865	0.0511278195488722	0.734459322608377	0.35	0.103223689300964	0.596776310699036
"SGCE"	0	-0.432529375386518	0.0577136137547289	-0.430075187969925	-7.49440811702902	0.391666666666667	0.133627506121283	0.64970582721205
"SH2D1B"	0	-0.178107606679035	0.0706281931796517	-0.172932330827068	-2.52176359978509	0.458333333333333	0.198753253839649	0.717913412827018
"SH3YL1"	0.432900432900433	0.224366110080396	0.0702433934824901	0.215037593984962	3.19412401589517	0.558333333333333	0.299835102270405	0.816831564396262
"SIDT2"	19.4805194805195	0.351515151515152	0.0731005715967926	0.33984962406015	4.80865120253827	0.716666666666667	0.458074635214417	0.975258698118917
"SIRPB1"	10.3896103896104	0.310698824984539	0.0685349941600129	0.291729323308271	4.5334333035636	0.533333333333333	0.275325502795214	0.791341163871453
"SIRPB2"	0	-0.00754483611626469	0.0709961917726033	-0.0165413533834586	-0.106270997470264	0.6	0.34746008615161	0.85253991384839
"SLC12A7"	58.8744588744589	0.431168831168831	0.0590517367837821	0.430075187969925	7.3015436065421	0.641666666666667	0.391173032105094	0.892160301228239
"SLC15A4"	0	0.114038342609771	0.0799399148645313	0.109774436090226	1.42655071378327	0.55	0.296161671866299	0.803838328133701
"SLC16A10"	0	0.18243661100804	0.0732028424798145	0.18796992481203	2.49220665247181	0.458333333333333	0.183544669674207	0.73312199699246
"SLC18A2"	0	-0.182560296846011	0.0709163553834315	-0.190977443609023	-2.57430455723425	0.458333333333333	0.201026200250226	0.715640466416441
"SLC22A16"	0	0.0690166975881262	0.0809671429816878	0.0857142857142857	0.852403765855189	0.633333333333333	0.389324202315739	0.877342464350928
